DELV_YR,DELV_MM,HSMP_SNO,HSMP_NM,FMHS_CODE,PDLT_NM,DELV_QYT,EPOT_ETPS_NM,NTN_NM,ETL_LDG_DT
2023,01,24,평택원예농협 산지유통센터,F023***,배,3400,희창물산(주),미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1225,희창물산(주),미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1010,희창물산(주),미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1360,희창물산(주),미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1115,희창물산(주),미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1360,희창물산(주),미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,845,(주)엔에이치농협무역,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,70,(주)엔에이치농협무역,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1360,(주)엔에이치농협무역,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,930,(주)엔에이치농협무역,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1060,(주)엔에이치농협무역,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,220,(주)엔에이치농협무역,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1660,(주)엔에이치농협무역,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,2135,(주)엔에이치농협무역,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1360,(주)엔에이치농협무역,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,3670,(주)엔에이치농협무역,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,290,(주)엔에이치농협무역,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,2660,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,448,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,76,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,315,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,691,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,1383,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,55,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,25,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,316,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,44,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,909,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,2048,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,350,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,8805,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,697,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,102,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,320,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,719,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,2030,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,469,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,680,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,1040,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,702,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,435,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,970,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,691,(주)리마글러벌,미국,20240116064618
2023,01,10,신안배수출단지,F009***,배,675,(주)리마글러벌,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,870,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,180,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1310,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,3015,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,680,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1610,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,370,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1360,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1550,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1188,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,144,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1360,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,490,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,700,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,225,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,279,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,720,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,153,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,300,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,468,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,135,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,70,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,15,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,3450,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,50,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,480,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,1060,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,680,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,27,(주)삼진글로벌넷,미국,20240116064618
2023,01,24,평택원예농협 산지유통센터,F023***,배,351,(주)삼진글로벌넷,미국,20240116064618
2023,01,4,창원동읍농협(미국),F003***,단감,0,\N,\N,20240116064618
2023,01,4,창원동읍농협(미국),F003***,단감,0,\N,\N,20240116064618
2023,01,4,창원동읍농협(미국),F003***,단감,0,\N,\N,20240116064618
2023,01,4,창원동읍농협(미국),F003***,단감,0,\N,\N,20240116064618
2023,01,4,창원동읍농협(미국),F003***,단감,0,\N,\N,20240116064618
2023,01,4,창원동읍농협(미국),F003***,단감,0,\N,\N,20240116064618
2023,01,54,함평천지버섯영농조합법인,F053***,팽이버섯,6395,(농)케이머쉬 주식회사 (상사관),호주,20240116064618
2023,01,54,함평천지버섯영농조합법인,F053***,팽이버섯,3014,(농)케이머쉬 주식회사 (상사관),호주,20240116064618
2023,01,54,함평천지버섯영농조합법인,F053***,팽이버섯,8323,(농)케이머쉬 주식회사 (상사관),유럽연합,20240116064618
2023,01,32,김제지평선배영농조합법인,F031***,배,750,(주)원스인터내셔널,대만,20240116064618
2023,01,32,김제지평선배영농조합법인,F031***,배,915,(주)원스인터내셔널,대만,20240116064618
2023,01,32,김제지평선배영농조합법인,F031***,배,1215,(주)원스인터내셔널,대만,20240116064618
2023,01,32,김제지평선배영농조합법인,F031***,배,13320,(주)원스인터내셔널,대만,20240116064618
2023,01,32,김제지평선배영농조합법인,F031***,배,0,\N,\N,20240116064618
2023,01,32,김제지평선배영농조합법인,F031***,배,0,\N,\N,20240116064618
2023,01,32,김제지평선배영농조합법인,F031***,배,0,\N,\N,20240116064618
2023,01,32,김제지평선배영농조합법인,F031***,배,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,695,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,25,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,67,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,3,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,13,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,1,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,75,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,807,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,203,본사단지,F202***,딸기,100000,본사수출,홍콩,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,4732,에스지인터네셔널(SG International),홍콩,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,62,에스지인터네셔널(SG International),홍콩,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,255,에스지인터네셔널(SG International),홍콩,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,5,에스지인터네셔널(SG International),홍콩,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,625,에스지인터네셔널(SG International),홍콩,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,3240,경북통상(주),일본,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,3015,경북통상(주),일본,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,320,경북통상(주),일본,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,360,경북통상(주),일본,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,9390,경북통상(주),일본,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,9035,경북통상(주),일본,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,1730,경북통상(주),일본,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,2595,경북통상(주),일본,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,2555,경북통상(주),일본,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,1590,경북통상(주),일본,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,1825,경북통상(주),일본,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,1045,경북통상(주),일본,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,1835,(주)오션그린,일본,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,1620,(주)오션그린,일본,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,920,(주)오션그린,일본,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,335,(주)오션그린,일본,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,1985,(주)오션그린,일본,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,840,(주)오션그린,일본,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,770,(주)오션그린,일본,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,760,(주)오션그린,일본,20240116064618
2023,01,122,세도농협,F121***,방울토마토,600,에쓰에쓰무역,일본,20240116064618
2023,01,122,세도농협,F121***,방울토마토,600,에쓰에쓰무역,일본,20240116064618
2023,01,122,세도농협,F121***,방울토마토,600,에쓰에쓰무역,일본,20240116064618
2023,01,238,해남버섯영농조합법인,F237***,새송이버섯,1100,에쓰에쓰무역,일본,20240116064618
2023,01,238,해남버섯영농조합법인,F237***,새송이버섯,1100,에쓰에쓰무역,일본,20240116064618
2023,01,238,해남버섯영농조합법인,F237***,새송이버섯,535,에쓰에쓰무역,일본,20240116064618
2023,01,238,해남버섯영농조합법인,F237***,새송이버섯,535,에쓰에쓰무역,일본,20240116064618
2023,01,238,해남버섯영농조합법인,F237***,새송이버섯,1100,에쓰에쓰무역,일본,20240116064618
2023,01,238,해남버섯영농조합법인,F237***,새송이버섯,535,에쓰에쓰무역,일본,20240116064618
2023,01,73,진주대곡수출농단(일본  미국),F072***,파프리카,2000,(주)에이치에스무역,일본,20240116064618
2023,01,73,진주대곡수출농단(일본  미국),F072***,파프리카,4000,(주)에이치에스무역,일본,20240116064618
2023,01,69,세월교수출작목반,F068***,방울토마토,840,고송무역,일본,20240116064618
2023,01,69,세월교수출작목반,F068***,방울토마토,528,고송무역,일본,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,190,탑푸르트 주식회사,싱가폴,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,773,탑푸르트 주식회사,싱가폴,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,832,탑푸르트 주식회사,싱가폴,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,1664,탑푸르트 주식회사,싱가폴,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,11,탑푸르트 주식회사,싱가폴,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,213,탑푸르트 주식회사,싱가폴,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,59,탑푸르트 주식회사,싱가폴,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,4,탑푸르트 주식회사,싱가폴,20240116064618
2023,01,221,성산일출봉농협,F220***,무,20000,(주)엔에이치농협무역,미국,20240116064618
2023,01,221,성산일출봉농협,F220***,무,40000,(주)엔에이치농협무역,미국,20240116064618
2023,01,221,성산일출봉농협,F220***,무,40000,(주)엔에이치농협무역,미국,20240116064618
2023,01,221,성산일출봉농협,F220***,무,20000,(주)엔에이치농협무역,미국,20240116064618
2023,01,221,성산일출봉농협,F220***,무,20000,(주)엔에이치농협무역,미국,20240116064618
2023,01,221,성산일출봉농협,F220***,무,40000,(주)엔에이치농협무역,미국,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,910,주식회사 그린빌,베트남,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,1660,주식회사 그린빌,베트남,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,2348,주식회사 그린빌,베트남,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,1622,주식회사 그린빌,베트남,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,64,주식회사 그린빌,베트남,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,77,주식회사 그린빌,베트남,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,3,주식회사 그린빌,베트남,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,4,주식회사 그린빌,베트남,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,5,주식회사 그린빌,베트남,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,340,주식회사 그린빌,베트남,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,583,주식회사 그린빌,베트남,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,4,주식회사 그린빌,베트남,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,77,주식회사 그린빌,베트남,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,152,주식회사 그린빌,베트남,20240116064618
2023,01,69,세월교수출작목반,F068***,방울토마토,0,\N,\N,20240116064618
2023,01,69,세월교수출작목반,F068***,방울토마토,0,\N,\N,20240116064618
2023,01,122,세도농협,F121***,방울토마토,0,\N,\N,20240116064618
2023,01,122,세도농협,F121***,방울토마토,0,\N,\N,20240116064618
2023,01,122,세도농협,F121***,방울토마토,0,\N,\N,20240116064618
2023,01,239,샤롬팜,F238***,방울토마토,0,\N,\N,20240116064618
2023,01,73,진주대곡수출농단(일본  미국),F072***,파프리카,0,\N,\N,20240116064618
2023,01,73,진주대곡수출농단(일본  미국),F072***,파프리카,0,\N,\N,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,0,\N,\N,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,0,\N,\N,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,0,\N,\N,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,0,\N,\N,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,0,\N,\N,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,0,\N,\N,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,0,\N,\N,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,0,\N,\N,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,0,\N,\N,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,0,\N,\N,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,0,\N,\N,20240116064618
2023,01,81,가고파수출영농조합법인,F080***,파프리카,0,\N,\N,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,0,\N,\N,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,0,\N,\N,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,0,\N,\N,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,0,\N,\N,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,0,\N,\N,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,0,\N,\N,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,0,\N,\N,20240116064618
2023,01,85,진주진양수출농단,F084***,파프리카,0,\N,\N,20240116064618
2023,01,203,본사단지,F202***,딸기,0,\N,\N,20240116064618
2023,01,221,성산일출봉농협,F220***,무,0,\N,\N,20240116064618
2023,01,221,성산일출봉농협,F220***,무,0,\N,\N,20240116064618
2023,01,221,성산일출봉농협,F220***,무,0,\N,\N,20240116064618
2023,01,221,성산일출봉농협,F220***,무,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20240116064618
2023,01,238,해남버섯영농조합법인,F237***,새송이버섯,0,\N,\N,20240116064618
2023,01,238,해남버섯영농조합법인,F237***,새송이버섯,0,\N,\N,20240116064618
2023,01,238,해남버섯영농조합법인,F237***,새송이버섯,0,\N,\N,20240116064618
2023,01,238,해남버섯영농조합법인,F237***,새송이버섯,0,\N,\N,20240116064618
2023,01,238,해남버섯영농조합법인,F237***,새송이버섯,0,\N,\N,20240116064618
2023,01,238,해남버섯영농조합법인,F237***,새송이버섯,0,\N,\N,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,137,(주)프레시스(농),아랍에미리트,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,264,농업회사법인파머스팜주식회사,캐나다,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,304,농업회사법인파머스팜주식회사,캐나다,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,224,(주)경남무역,홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,224,(주)경남무역,홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,294,(주)경남무역,홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,252,(주)경남무역,홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,660,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,672,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,332,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,664,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,332,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,332,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,332,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,332,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,664,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,660,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,664,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,664,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,668,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,660,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,660,농업회사법인 한국한인홍(주),홍콩,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,105,거송상사,필리핀,20240116064618
2023,01,249,농업회사법인파머스팜(주),F248***,딸기,105,(주)경남무역,싱가폴,20240116064618
2023,01,40,천안배수출단지(미국),F039***,배,142,(주)에버굿,싱가폴,20240116064618
2023,01,40,천안배수출단지(미국),F039***,배,262,(주)에버굿,싱가폴,20240116064618
2023,01,40,천안배수출단지(미국),F039***,배,596,(주)에버굿,싱가폴,20240116064618
2023,01,40,천안배수출단지(미국),F039***,배,2308,(주)에버굿,싱가폴,20240116064618
2023,01,40,천안배수출단지(미국),F039***,배,2289,(주)에버굿,싱가폴,20240116064618
2023,01,40,천안배수출단지(미국),F039***,배,1243,(주)에버굿,싱가폴,20240116064618
2023,01,40,천안배수출단지(미국),F039***,배,927,(주)에버굿,싱가폴,20240116064618
2023,01,40,천안배수출단지(미국),F039***,배,654,(주)에버굿,싱가폴,20240116064618
2023,01,40,천안배수출단지(미국),F039***,배,654,(주)에버굿,싱가폴,20240116064618
2023,01,40,천안배수출단지(미국),F039***,배,807,(주)에버굿,싱가폴,20240116064618
2023,01,40,천안배수출단지(미국),F039***,배,273,(주)에버굿,싱가폴,20240116064618
2023,01,40,천안배수출단지(미국),F039***,배,719,(주)에버굿,싱가폴,20240116064618
