DELV_YR,DELV_MM,HSMP_SNO,HSMP_NM,FMHS_CODE,PDLT_NM,DELV_QYT,EPOT_ETPS_NM,NTN_NM,ETL_LDG_DT
2024,01,214,고산영농조합법인,F213***,포도,260,농업회사법인 한국한인홍(주),홍콩,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,62,농업회사법인 한국한인홍(주),홍콩,20250116101621
2024,01,249,농업회사법인파머스팜(주),F248***,딸기,47,(주)경남무역,태국,20250116101621
2024,01,260,농업회사법인 참별하 주식회사,F259***,딸기,74,주식회사 창대에프엔비,태국,20250116101621
2024,01,260,농업회사법인 참별하 주식회사,F259***,딸기,13,주식회사 창대에프엔비,태국,20250116101621
2024,01,260,농업회사법인 참별하 주식회사,F259***,딸기,95,주식회사 창대에프엔비,태국,20250116101621
2024,01,260,농업회사법인 참별하 주식회사,F259***,딸기,18,주식회사 창대에프엔비,태국,20250116101621
2024,01,260,농업회사법인 참별하 주식회사,F259***,딸기,56,주식회사 창대에프엔비,태국,20250116101621
2024,01,260,농업회사법인 참별하 주식회사,F259***,딸기,21,주식회사 창대에프엔비,태국,20250116101621
2024,01,260,농업회사법인 참별하 주식회사,F259***,딸기,19,주식회사 창대에프엔비,태국,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,3895,경북통상(주),대만,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,413,경북통상(주),대만,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,778,경북통상(주),대만,20250116101621
2024,01,249,농업회사법인파머스팜(주),F248***,딸기,251,경북통상(주),미국,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,27,경북통상(주),베트남,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,25,경북통상(주),베트남,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,199,경북통상(주),베트남,20250116101621
2024,01,249,농업회사법인파머스팜(주),F248***,딸기,0,\N,\N,20250116101621
2024,01,249,농업회사법인파머스팜(주),F248***,딸기,0,\N,\N,20250116101621
2024,01,249,농업회사법인파머스팜(주),F248***,딸기,0,\N,\N,20250116101621
2024,01,249,농업회사법인파머스팜(주),F248***,딸기,0,\N,\N,20250116101621
2024,01,249,농업회사법인파머스팜(주),F248***,딸기,0,\N,\N,20250116101621
2024,01,249,농업회사법인파머스팜(주),F248***,딸기,0,\N,\N,20250116101621
2024,01,249,농업회사법인파머스팜(주),F248***,딸기,0,\N,\N,20250116101621
2024,01,249,농업회사법인파머스팜(주),F248***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,264,해오름수출딸기영농조합법인,F262***,딸기,0,\N,\N,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20250116101621
2024,01,214,고산영농조합법인,F213***,포도,0,\N,\N,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,780,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,1205,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,5,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,533,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,780,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,840,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,247,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,2035,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,1143,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,900,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,713,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,39,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,221,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,4080,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,520,희창물산(주),캐나다,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,60,희창물산(주),캐나다,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,13915,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,3740,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,1285,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,3145,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,500,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,290,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,940,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,225,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,400,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,14280,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,9605,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,2900,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,5395,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,3730,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,4860,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,2630,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,365,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,2450,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,1500,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,1600,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,305,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,1325,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,595,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,3020,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,2060,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,295,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,535,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,345,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,1030,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,2960,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,1020,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,1280,경북통상(주),일본,20250116101621
2024,01,81,가고파수출영농조합법인,F080***,파프리카,690,경북통상(주),일본,20250116101621
2024,01,20,경주현곡단지,F019***,배,4770,경북통상(주),태국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,4990,(주)엔에이치농협무역,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,860,(주)엔에이치농협무역,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,2665,(주)엔에이치농협무역,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,1080,(주)엔에이치농협무역,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,3780,(주)엔에이치농협무역,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,225,(주)엔에이치농협무역,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,447,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,2973,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,2040,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,691,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,371,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,534,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,160,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,490,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,547,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,230,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,364,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,110,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,275,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,153,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,2964,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,1569,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,742,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,1770,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,755,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,1705,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,55,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,273,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,185,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,1127,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,87,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,131,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,450,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,756,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,228,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,22,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,142,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,892,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,294,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,1204,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,1040,(주)리마글러벌,미국,20250116101621
2024,01,10,신안배수출단지,F009***,배,1845,(주)리마글러벌,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,25,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,225,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,660,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,654,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,625,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,680,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,270,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,1670,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,160,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,600,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,355,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,520,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,680,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,2340,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,654,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,55,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,680,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,155,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,680,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,100,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,240,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,680,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,680,천안배원예농업협동조합,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,800,(주)왈츠인터내셔널,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,1260,(주)왈츠인터내셔널,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,50,(주)왈츠인터내셔널,미국,20250116101621
2024,01,40,천안배수출단지(미국),F039***,배,190,(주)왈츠인터내셔널,미국,20250116101621
